issue_date,year,month_number,permit_date,job_category,address,legal_description,neighbourhood,neighbourhood_numberr,job_description,building_type,work_type,floor_area,construction_value,zoning,units_added,latitude,longitude,location,count,house_number
2024-01-15T00:00:00.000,2024,1,2024-01-15T00:00:00.000,Commercial Final,"2082, 9499 - 137 AVENUE NW",Plan 6594MC Blk 27,GLENGARRY,2290,Interior Alteration - Tenant fit-up for a dental office.,Office Buildings (520),(03) Interior Alterations,3089.24,75000,CG,0,53.598024713974645,-113.48825002916695,,1,
2024-01-05T00:00:00.000,2024,1,2024-01-05T00:00:00.000,Commercial Final,13815 - 164 STREET NW,Plan 1922174 Blk 9 Lot 2,MISTATIM INDUSTRIAL,4320,"To change the use from General Industrial(F2) use to an Animal Hospital and Shelter(D) (dog boarding, day care and spa) and construct intitial tenant fit up in a new building. - Dogtopia",Animal and Plant Services (410),(03) Interior Alterations,5021,500000,BE,0,53.60105759761764,-113.60350881775143,,1,
2024-01-03T00:00:00.000,2024,1,2024-01-03T00:00:00.000,Commercial Final,"205, 6830 - ELLERSLIE ROAD SW",Plan 2320638 Blk 1 Lot 11,ELLERSLIE,6211,To construct Interior Alterations (initial tenant fit-up) in a existing E mercantile building --Ellerslie Dental--,Office Buildings (520),(03) Interior Alterations,2090.35,250000,DC2,0,53.4258427347943,-113.44608948541536,,1,
2023-12-21T00:00:00.000,2023,12,2023-12-21T00:00:00.000,Commercial Final,"210, 596 - RIVERBEND SQUARE NW",Plan 9023003 Blk 101 Lot 35,FALCONER HEIGHTS,5190,To construct Interior Alterations (adding a Dental office) to an existing building  ” Riverbend Square Dental ”,Office Buildings (520),(03) Interior Alterations,4789.94,150000,DC2,0,53.46881322308258,-113.58806760934745,,1,
2023-12-21T00:00:00.000,2023,12,2023-12-21T00:00:00.000,Commercial Final,10716 - 142 STREET NW,Plan 2599KS Blk 12 Lot 1,MCQUEEN,3300,"To construct Interior Alterations (Add new wall partitions,  new HVAC, plumbing and electrical to suite) to an existing suite. ""Glenora Circle Dental""",Office Buildings (520),(03) Interior Alterations,1950,475000,DC2,0,53.551723021064596,-113.56686384033243,,1,
2023-12-08T00:00:00.000,2023,12,2023-12-08T00:00:00.000,Commercial Final,"104, 5083 - WINDERMERE BOULEVARD SW",Plan 0621857 Blk 1 Lot 1,AMBLESIDE,5505,To construct Interior Alterations (adding a compound room) to an existing pharmacy   ” UPharmacy”,Retail and Shops (510),(03) Interior Alterations,258.33,20000,DC2,0,53.43267394610141,-113.59206505263433,,1,
2023-12-06T00:00:00.000,2023,12,2023-12-06T00:00:00.000,Commercial Final,9966 - 170 STREET NW,Plan 8921956 Lot A,PLACE LARUE,4400,To change the use from a Mercantile to a Business and Personal Services Occupancy (Veterinary Services) and to construct interior alterations for expansion of Edmonton West Animal Hospital,Animal and Plant Services (410),(03) Interior Alterations,2800,150000,DC2,0,53.538634402441865,-113.6158583112925,,1,
2023-12-05T00:00:00.000,2023,12,2023-12-05T00:00:00.000,Commercial Final,12405 - 107 AVENUE NW,Plan RN22 Blk 29 Lots 19-20,WESTMOUNT,3440,To construct Interior Alterations for a clinic with pharmacy. PRO CARE PHARMACY WESTMOUNT,Office Buildings (520),(03) Interior Alterations,2936,80000,MU,0,53.55071616531463,-113.53641458018454,,1,
2023-12-04T00:00:00.000,2023,12,2023-12-04T00:00:00.000,Commercial Final,7910 - 112 AVENUE NW,Plan 0722966 Blk 14 Lot 29,CROMDALE,1070,To Repair the parking structure in an existing commercial building - East Edmonton Health Centre.,Office Buildings (520),(03) Interior Alterations,602.78,159500,UF,0,53.562011168423574,-113.46326893737826,,1,
2023-11-24T00:00:00.000,2023,11,2023-11-24T00:00:00.000,Commercial Final,14310 - 111 AVENUE NW,Plan 7820954 Blk 1 Lot 4A,HUFF BREMNER ESTATE INDUSTRIAL,3230,To construct Interior Alteration within an existing space at Kingsway Oral Surgery clinic.,"Clinics, Health Units (642)",(03) Interior Alterations,1969.79,750000,BE,0,53.559331797582644,-113.56850163246031,,1,
2023-11-23T00:00:00.000,2023,11,2023-11-23T00:00:00.000,Commercial Final,10708 - 120 STREET NW,Plan 9223242 Blk 20 Lot 1,QUEEN MARY PARK,1180,To construct Interior Alteration (add a dental office) within the existing commercial building. - Manchester Dental,Office Buildings (520),(03) Interior Alterations,2604.86,650000,DC2,0,53.55139151725954,-113.52989674211774,,1,
2023-11-20T00:00:00.000,2023,11,2023-11-20T00:00:00.000,Commercial Final,5302 - ADMIRAL GIROUARD STREET NW,Condo Common Area (Plan 2321252),GRIESBACH,3111,Interior Alteration - Interior Fit Up. Movenetics Physiotherapy.,Office Buildings (520),(03) Interior Alterations,5168.82,300000,,0,,,,1,
2023-11-10T00:00:00.000,2023,11,2023-11-10T00:00:00.000,Commercial Final,6418 - CARTMELL PLACE SW,Condo Common Area (Plan 2021101),CHAPPELLE AREA,5462,"To construct Interior Alterations (1st Tenant Fit-up for a medical clinic, 1 hour demising wall on grid line 5) - Famicare Medical Clinic.",Office Buildings (520),(03) Interior Alterations,1593.06,105000,"CG, CG",0,53.39722208056189,-113.57013785766969,,1,
2023-10-30T00:00:00.000,2023,10,2023-10-30T00:00:00.000,Commercial Final,4073 - 106 STREET NW,Plan 0023297 Unit 1,RIDEAU PARK,5360,To construct Interior Alteration for Belief Pharmacy & Clinic- Work Started without a permit,Office Buildings (520),(03) Interior Alterations,2800,250000,CG,0,53.477731297613936,-113.50362224631611,,1,
2023-10-17T00:00:00.000,2023,10,2023-10-17T00:00:00.000,Commercial Final,"10, 13750 - 50 STREET NW",Plan 0520351 Unit 4,CLAREVIEW TOWN CENTRE,2145,"To Construct Interior Alterations ( First Tenant Fit-up) --""Clareview Dental""--",Office Buildings (520),(03) Interior Alterations,1869.69,200000,CG,0,53.59856435355639,-113.41449308163573,,1,
2023-10-13T00:00:00.000,2023,10,2023-10-13T00:00:00.000,Commercial Final,5811 - 132 AVENUE NW,Plan 4800KS Blk 41,BELVEDERE,2080,"To change the use from A2 to D and to construct Interior Alterations - Tenant fit up for ""Fort Road Dental"". *1Hr demising wall*",Office Buildings (520),(03) Interior Alterations,1245,150000,MU,0,53.59193152927932,-113.43173919270119,,1,
2023-10-12T00:00:00.000,2023,10,2023-10-12T00:00:00.000,Commercial Final,2460 - GUARDIAN ROAD NW,Plan 0620602 Blk 14 Lot 12,GLASTONBURY,4720,to Construct Interior Alteration for an imaging clinic within an existing free standing building. Insight Medical Imaging (IMI),"Clinics, Health Units (642)",(03) Interior Alterations,5700,750000,CG,0,53.50956716537868,-113.6753524537228,,1,
2023-10-11T00:00:00.000,2023,10,2023-10-11T00:00:00.000,Commercial Final,6290 - 199 STREET NW,Plan 0125798 Blk 8 Lot 85,GLASTONBURY,4720,To construct Interior Alteration (2 new consultation rooms/exam rooms for pharmacist-led clinic). - SDM 2440 Hampton Market,Retail and Shops (510),(03) Interior Alterations,400,100000,CG,0,53.49504568220285,-113.66715203459717,,1,
2023-09-29T00:00:00.000,2023,9,2023-09-29T00:00:00.000,Commercial Final,10650 - ELLERSLIE ROAD SW,Plan 8121064 Lot 2,RICHFORD,5451,Interior Alteration - Qurely Medical and Pharmacy.,Office Buildings (520),(03) Interior Alterations,4757.64,150000,CN,0,53.425396559309384,-113.50313713812575,,1,
2023-09-28T00:00:00.000,2023,9,2023-09-28T00:00:00.000,Commercial Final,14247 - 23 AVENUE NW,Plan 0220792 Blk 70 Lot 89,TERWILLEGAR TOWNE,5640,To construct Interior Alteration to an existing tenant suite for upgrading (Waiting Area - Dental Offices (1) - Open Hygiene / Ops (5) - Sterilization and Wet Lab - Panoramic X-Ray area - W/C (1) - 1hr. Rated Mech. Room -) - Terwillegar Dental.,Office Buildings (520),(03) Interior Alterations,1757.96,230500,CG,0,53.453378009062284,-113.56712883286174,,1,
2023-09-26T00:00:00.000,2023,9,2023-09-26T00:00:00.000,Commercial Final,4974 - 98 AVENUE NW,Plan 8222786 Blk 7 Lot 1,EASTGATE BUSINESS PARK,6180,"To construct Interior Alterations, Tenant fit up for new retail pharmacy --""Drug Mart Pharmacy""--",Retail and Shops (510),(03) Interior Alterations,1450,30000,CG,0,53.53795494444357,-113.41620033488302,,1,
2023-09-22T00:00:00.000,2023,9,2023-09-22T00:00:00.000,Commercial Final,10240 - KINGSWAY NW,Plan 1619KS Blk 2 Lot 313,CENTRAL MCDOUGALL,1030,"To construct Interior Alterations  in Royal Alexandra Hospital. Renovations to existing ICU Rooms  (Rm 3012.4, Rm 3006-19 & Rm 3006-19.1.) and Storage Room 3006. No alterations to the existing medical gas system.",Hospitals (640),(03) Interior Alterations,1260,235000,UF,0,53.55760216865118,-113.49789451827795,,1,
2023-09-21T00:00:00.000,2023,9,2023-09-21T00:00:00.000,Commercial Final,8117 - 102 STREET NW,Plan I Blk 60 Lots 26-28,RITCHIE,6610,To construct Interior Alteration tenant fit up pharmacy- Health Plus IDA,Retail and Shops (510),(03) Interior Alterations,,65000,DC1,0,53.51735059775051,-113.49340404564833,,1,
2023-09-19T00:00:00.000,2023,9,2023-09-19T00:00:00.000,Commercial Final,2350 - 24 STREET NW,Plan 0424871 Blk 28 Lot 1,SILVER BERRY,6442,To construct Interior Alterations in an existing Shoppers Drug Mart - New consultation/exam rooms in an existing pharmacy area.,Retail and Shops (510),(03) Interior Alterations,400,100000,CG,0,53.45496143898032,-113.37961979488291,,1,
2023-09-18T00:00:00.000,2023,9,2023-09-18T00:00:00.000,Commercial Final,10700 - 104 AVENUE NW,Plan 2121375 Blk 20 Lot 102,DOWNTOWN,1090,"To Construct Interior Alteration (Classroom 5-324 and 5-322  to be converted into Earth and Sciences Teach Lab, Preparation area and students space) -  MacEwan Level 3 Building 5 Earth and Sciences Laboratory Renovation",Universities (626),(03) Interior Alterations,2529.52,1000000,"UI, UI, UI",0,53.547173587306375,-113.50800005876893,,1,
2023-09-14T00:00:00.000,2023,9,2023-09-14T00:00:00.000,Commercial Final,11204 - 119 STREET NW,Plan 9222114 Blk 192 Lot 1,PRINCE RUPERT,1170,"To construct Interior Alteration for Animal care to an existing industrial building --"" Tailz Services Inc "" --",Animal and Plant Services (410),(03) Interior Alterations,15058.7,350000,BE,0,53.560967813025655,-113.5274896656484,,1,
2023-09-14T00:00:00.000,2023,9,2023-09-14T00:00:00.000,Commercial Final,10705 - 109 STREET NW,Plan 3942MC Blk 8 Lot 179,CENTRAL MCDOUGALL,1030,To construct interior alterations for a new pharmacy,Retail and Shops (510),(03) Interior Alterations,946,36000,MU,0,53.55172553325079,-113.50787383624771,,1,
2023-08-28T00:00:00.000,2023,8,2023-08-28T00:00:00.000,Commercial Final,751 - DANIELS WAY SW,Condo Common Area (Plan 2421097),DESROCHERS AREA,5463,To construct Interior Alteration to an existing mixed use building. New dental office (first tenant fit-up),Office Buildings (520),(03) Interior Alterations,1969,237500,DC1,0,53.39984557354596,-113.5423558391732,,1,
2023-08-18T00:00:00.000,2023,8,2023-08-18T00:00:00.000,Commercial Final,"165, 1 - KINGSWAY GARDEN MALL NW",Plan 1620578 Blk 7 Lot 277,SPRUCE AVENUE,1230,To complete Interior Alterations for a optical store and Optometry clinic within a shopping mall. **Oscar Wylee **,Retail and Shops (510),(03) Interior Alterations,900.94,225000,"CG, CG",0,53.562302531374925,-113.50555408299405,,1,
2023-08-17T00:00:00.000,2023,8,2023-08-17T00:00:00.000,Commercial Final,704 - TAMARACK WAY NW,Plan 1420502 Blk 13 Lot 3,TAMARACK,6443,To complete Interior Alterations (initial tenant fit-up) for a dental office in an existing commercial building (Tamarack Building 2).- Tamarack Pointe Dental  MAX 10 PERSONS,Office Buildings (520),(03) Interior Alterations,1267.88,250000,DC1,0,53.477545637645264,-113.36613806930545,,1,
2023-08-08T00:00:00.000,2023,8,2023-08-08T00:00:00.000,Commercial Final,11815 - 114 AVENUE NW,Plan 9423352 Blk 18A Lot A,PRINCE RUPERT,1170,To construct interior alteration for a Massage Clinic - Bhakti Massage.,Office Buildings (520),(03) Interior Alterations,1020,80000,CN,0,53.56394097315258,-113.52629403473031,,1,
2023-08-08T00:00:00.000,2023,8,2023-08-08T00:00:00.000,Commercial Final,"1052, 8882 - 170 STREET NW",Plan 8421891 Blk 28 Lot 5,SUMMERLEA,4520,"*WEM*  To construct Interior Alterations in an existing shopping centre commercial floor space. Combining existing tenant spaces on Levels 1 and 2 into a single, two-level tenant space.  - Main Level: Unit A100 (1052);  Level 1 of the tenant space contains two ice surfaces, a storage room housing an electric Ice Resurfacer, change and locker rooms, training and gym areas, a media room, and retail space. - Second Level: Unit A200 (2052);  Level 2 of the tenant space contains office space, lounges, retail space, and physiotherapy treatment areas. Units A100 & A200 (1052 & 2052)  Hockeyology","Malls, Office/Retail (512)",(03) Interior Alterations,25348.98,4000000,"DC2, DC",0,53.52226979531949,-113.61830344542938,,1,
2023-08-03T00:00:00.000,2023,8,2023-08-03T00:00:00.000,Commercial Final,"14, 9977 - 178 STREET NW",Plan 9723089 Blk 1 Lot 1,TERRA LOSA,4540,"To construct Interior Alteration - Construct new reception, office and treatment areas, staff area, BF washroom - Focus Physiotherapy",Office Buildings (520),(03) Interior Alterations,1166.81,75000,DC2,0,53.53707352602027,-113.62564998865975,,1,
2023-08-01T00:00:00.000,2023,8,2023-08-01T00:00:00.000,Commercial Final,"201, 1524 - 91 STREET SW",Condo Common Area (Plan 1623793),ELLERSLIE INDUSTRIAL,6214,To construct Interior Alterations and to change the use from Indoor Participant Recreation Service (Yoga Studios - Group A2) to Counselling Service (Psychology Clinic/ Offices - Group D) - Empowered U.,Office Buildings (520),(03) Interior Alterations,1496.18,25000,EIB,0,53.419018910290404,-113.47947171648173,,1,
2023-07-27T00:00:00.000,2023,7,2023-07-27T00:00:00.000,Commercial Final,5970 - MULLEN WAY NW,Plan 0729861 Blk 19 Lot 1,MACTAGGART,5477,Interior Alteration - To construct 2 new exam /consultation rooms in existing store adjacent to existing pharmacy.,Retail and Shops (510),(03) Interior Alterations,400,100000,CG,0,53.43513329642549,-113.57248396632032,,1,
2023-07-24T00:00:00.000,2023,7,2023-07-24T00:00:00.000,Commercial Final,16759 - 127 STREET NW,Plan 1321434 Blk 1 Lot 2,RAPPERSWILL,3370,"To construct Interior Alteration for adding a vet clinic in an existing commercial building. --""Newcastle Vet Clinic""--",Animal and Plant Services (410),(03) Interior Alterations,2945,250000,CG,0,53.630563750709285,-113.53950597976217,,1,
2023-07-13T00:00:00.000,2023,7,2023-07-13T00:00:00.000,Commercial Final,"210, 6830 - ELLERSLIE ROAD SW",Plan 2320638 Blk 1 Lot 11,ELLERSLIE,6211,"To complete Interior Alterations (construct partition walls and initial tenant fit-up) for a dental office, located on the 2nd floor of a multi use building.  - Ivory Denture Clinic",Office Buildings (520),(03) Interior Alterations,1087.15,75000,DC2,0,53.4258427347943,-113.44608948541536,,1,
2023-07-11T00:00:00.000,2023,7,2023-07-11T00:00:00.000,Commercial Final,250 - WATT COMMON SW,Plan 1422177 Blk 30 Lot 5,WALKER,6662,To construct Interior Alterations to add three new consultation/exam rooms for a pharmacist-led clinic in the existing pharmacy.,Retail and Shops (510),(03) Interior Alterations,400,100000,DC1,0,53.42258243315244,-113.42369104695646,,1,
2023-07-11T00:00:00.000,2023,7,2023-07-11T00:00:00.000,Commercial Final,5340 - ADMIRAL GIROUARD STREET NW,Condo Common Area (Plan 2321252),GRIESBACH,3111,"To construct Exterior Alteration (add/relocate exterior doors) and Interior Alteration. - ""Jewel Medical Clinic and Pharmacy"" (Fire alarm(voluntary) No sprinkler system)",Office Buildings (520),(03) Interior Alterations,4061,300000,CB2,0,,,,1,
2023-07-11T00:00:00.000,2023,7,2023-07-11T00:00:00.000,Commercial Final,5280 - ELLERSLIE ROAD SW,Plan 1921651 Blk 22 Lot 137,CHARLESWORTH,6661,"To complete Interior Alterations (construct 1st Tenant fit up) for a massage clinic, located in an existing mixed use building (Harvest Hills Building 10).  - Massage Addict #2",Office Buildings (520),(03) Interior Alterations,1877,150000,DC1,0,53.425667963267564,-113.42279904528425,,1,
2023-07-11T00:00:00.000,2023,7,2023-07-11T00:00:00.000,Commercial Final,10118 - 158 STREET NW,Plan 1924AM Blk 3 Lot 1,BRITANNIA YOUNGSTOWN,4060,To complete change of use (from F2 to D). To construct exterior alterations (remove overhead doors and infill with concrete blocks or install new window) and interior alterations for a physio and massage Clinic. One new RTU,Office Buildings (520),(03) Exterior Alterations,6666.73,180000,RM,0,53.54192002518575,-113.59435510767649,,1,
2023-07-07T00:00:00.000,2023,7,2023-07-07T00:00:00.000,Commercial Final,14007 - 50 STREET NW,Plan 9724257 Blk 6 Lot 1,MILLER,2541,"To construct Exterior and Interior Alterations to an extended medical treatment facility (Parking lot Renovation: including Barrier Free Stalls, Curb Transition, electrical work, and a new cast-in-place concrete retaining wall supported on concrete friction piles separate a new parking area from the loading dock ramp) --""North East Community Health Centre Parking Lot Renovation and Repair""--","Clinics, Health Units (642)",(03) Exterior Alterations,83791.9,1895000,UF,0,53.60408005275823,-113.41732568420079,,1,
2023-07-07T00:00:00.000,2023,7,2023-07-07T00:00:00.000,Commercial Final,8305 - WAGNER ROAD NW,Plan 3680RS Blk 17 Lot 6A,DAVIES INDUSTRIAL WEST,6170,"To complete a Change the Use (General Industrial Use ""F2"" to an Animal Hospital/shelter ""D"") and complete interior alterations (tenant fit-up), located in a mixed use commercial building (Wagner Plaza) - The Happy Hound Spray & Play",Animal and Plant Services (410),(03) Interior Alterations,8518.01,450000,BE,0,53.496239633601455,-113.45360092711073,,1,
2023-07-06T00:00:00.000,2023,7,2023-07-06T00:00:00.000,Commercial Final,"192, 1 - KINGSWAY GARDEN MALL NW",Plan 1620578 Blk 7 Lot 277,SPRUCE AVENUE,1230,To construct Interior Alteration to an existing pharmacy located in Kingsway Garden Mall.,Retail and Shops (510),(03) Interior Alterations,400,100000,"CG, CG",0,53.562302531374925,-113.50555408299405,,1,
